time,Vin,Vdiod,Idiod
0.010111541,0.072160736,0.28174177,8.468113e-06
0.01011173,0.1027737,0.30189642,4.5868333e-06
0.010111938,0.13530922,0.3072716,6.8299414e-07
0.010112127,0.16307047,0.30535623,-2.352825e-06
0.010112253,0.18049215,0.3006058,-4.029498e-06
0.010112371,0.19619703,0.29313415,-5.3101794e-06
0.010112499,0.21196403,0.2817126,-6.3207754e-06
0.0101126665,0.23115914,0.2624975,-7.24644e-06
0.010112694,0.23409429,0.25875053,-7.3347555e-06
0.0101127485,0.2397953,0.25039217,-7.423394e-06
0.010112762,0.24118479,0.24821249,-7.4349887e-06
0.01011279,0.24392024,0.24365138,-7.4315085e-06
0.010112844,0.24921478,0.23427422,-7.3851056e-06
0.010112858,0.25050122,0.2318694,-7.3617352e-06
0.010112886,0.2530289,0.22696777,-7.2962735e-06
0.010112893,0.25365135,0.22573207,-7.2771536e-06
0.010112907,0.25488484,0.22324021,-7.2320518e-06
0.010112934,0.2573058,0.21822853,-7.123303e-06
0.010112989,0.26196188,0.20827,-6.8315867e-06
0.010113099,0.27051502,0.18988684,-5.978077e-06
0.0101133175,0.2844758,0.16049224,-3.627255e-06
0.010113501,0.29280782,0.14659415,-1.1870353e-06
0.01011367,0.29769394,0.14637282,1.3066692e-06
0.010113821,0.29978368,0.15784399,3.497111e-06
0.010114031,0.2990375,0.18760194,6.019931e-06
0.010114286,0.2924606,0.2313934,7.9384945e-06
0.010114648,0.2727717,0.2828745,8.353797e-06
0.01011509,0.23345067,0.31779605,5.818893e-06
0.010115565,0.17500511,0.3267656,-8.672331e-08
0.010116062,0.10061367,0.2976119,-8.807891e-06
0.010116471,0.033056013,0.21403211,-1.6744758e-05
0.01011666,0.0011542325,0.13153048,-1.9835708e-05
0.0101168025,-0.023086656,0.04089083,-2.1225382e-05
0.010116947,-0.047360178,-0.062062047,-2.1533697e-05
0.010117079,-0.06940305,-0.16033679,-2.0789408e-05
0.010117214,-0.09135697,-0.25784454,-1.8976902e-05
0.0101173585,-0.11443595,-0.3550672,-1.6019656e-05
0.010117463,-0.1305105,-0.41611904,-1.3326864e-05
0.010117543,-0.14264773,-0.4554948,-1.091928e-05
0.010117621,-0.1541429,-0.48564738,-8.387496e-06
0.01011771,-0.16680291,-0.5102081,-5.388469e-06
0.010117794,-0.17858997,-0.5241125,-2.452734e-06
0.010117874,-0.1892447,-0.52767205,2.6801112e-07
0.010117958,-0.20019415,-0.521594,3.0623476e-06
0.010118047,-0.21105479,-0.5052285,5.7482257e-06
0.010118149,-0.22309054,-0.47463894,8.509589e-06
0.010118266,-0.23581217,-0.4303907,1.1209866e-05
0.010118285,-0.2377898,-0.42206353,1.1581369e-05
0.010118323,-0.24166255,-0.40384492,1.2194226e-05
0.010118399,-0.24907202,-0.3660147,1.3251434e-05
0.010118417,-0.25085312,-0.3562207,1.346473e-05
0.010118456,-0.25432837,-0.3360963,1.3771426e-05
0.010118532,-0.2609255,-0.29549563,1.4124831e-05
0.010118625,-0.2684036,-0.24576747,1.4123735e-05
0.010118722,-0.27530408,-0.19667548,1.3591495e-05
0.010118828,-0.28195998,-0.1469206,1.241509e-05
0.010118934,-0.28759217,-0.102721415,1.0741661e-05
0.0101189995,-0.29055685,-0.07932729,9.4542975e-06
0.010119074,-0.29345024,-0.057525616,7.757568e-06
0.010119163,-0.29622474,-0.037621155,5.524631e-06
0.010119258,-0.29833874,-0.024427285,2.9908883e-06
0.01011937,-0.2997344,-0.0204857,-1.02627304e-07
0.010119523,-0.29970476,-0.03056816,-4.314147e-06
0.0101195965,-0.29889256,-0.042554915,-6.249161e-06
0.010119679,-0.2973512,-0.063411295,-8.267809e-06
0.010119764,-0.29510966,-0.09099189,-1.005986e-05
0.010119896,-0.29026932,-0.14484377,-1.2175694e-05
0.010120082,-0.28072193,-0.23376526,-1.3848292e-05
0.010120239,-0.2702011,-0.31493834,-1.3769758e-05
0.010120439,-0.25372142,-0.41343763,-1.1554276e-05
0.010120628,-0.23525403,-0.48639828,-7.676392e-06
0.010120808,-0.21511625,-0.52502537,-2.6242756e-06
0.010120975,-0.1945479,-0.52599347,2.6977575e-06
0.010121126,-0.17429578,-0.49088117,7.5164157e-06
0.010121368,-0.13930503,-0.3800485,1.406192e-05
0.010121626,-0.099204786,-0.22052656,1.8661027e-05
0.01012187,-0.059363157,-0.05379241,2.0046034e-05
0.010122106,-0.01961699,0.09522335,1.8542205e-05
0.010122346,0.020923482,0.20485666,1.4806123e-05
0.010122652,0.072270215,0.2829114,8.575667e-06
0.010122841,0.10293588,0.30307135,4.6668583e-06
0.010123051,0.13548258,0.3084709,7.391447e-07
